ndx,femur_x,femur_y,patella_x,patella_y,tibia_x,tibia_y,IMAGE_PATH_SAG_3D_DESS,jpg
95,165.52597402597408,132.90259740259734,67.8636363636364,123.55194805194799,209.1623376623377,263.8116883116883,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9477205/20041223/10318112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9477205/20041223/10318112_jpg/080.jpg
96,142.6688311688312,134.98051948051943,38.77272727272731,139.13636363636357,181.11038961038966,286.66883116883116,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9291206/20050909/10502712.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9291206/20050909/10502712_jpg/080.jpg
97,160.33116883116887,131.86363636363632,65.78571428571433,104.85064935064929,179.03246753246756,285.6298701298701,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9319367/20050608/10543513.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9319367/20050608/10543513_jpg/080.jpg
98,170.7207792207793,163.03246753246748,82.40909090909096,129.78571428571422,206.0454545454546,298.09740259740255,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9414291/20050418/10382413.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9414291/20050418/10382413_jpg/080.jpg
99,155.1363636363637,156.79870129870125,65.78571428571433,145.3701298701298,196.69480519480524,303.29220779220776,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9029095/20050628/10570829.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9029095/20050628/10570829_jpg/080.jpg
100,161.37012987012994,121.47402597402589,78.2532467532468,126.6688311688311,183.18831168831176,263.8116883116883,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9263025/20050330/10749512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9263025/20050330/10749512_jpg/080.jpg
101,166.5649350649351,124.59090909090901,74.09740259740263,105.88961038961031,185.2662337662338,270.0454545454545,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9445105/20050521/10740012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9445105/20050521/10740012_jpg/080.jpg
102,166.5649350649351,133.94155844155836,54.35714285714289,114.20129870129864,172.79870129870133,301.21428571428567,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9987407/20040902/10692011.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9987407/20040902/10692011_jpg/080.jpg
103,157.21428571428575,168.2272727272727,48.12337662337666,152.6428571428571,203.96753246753255,306.4090909090909,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9421492/20050720/10428612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9421492/20050720/10428612_jpg/080.jpg
104,158.25324675324683,116.27922077922074,46.04545454545459,124.59090909090901,187.3441558441559,284.590909090909,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9344856/20050708/10569112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9344856/20050708/10569112_jpg/080.jpg
105,162.40909090909096,150.564935064935,84.48701298701303,160.95454545454538,201.88961038961045,298.09740259740255,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9407052/20050531/10539312.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9407052/20050531/10539312_jpg/080.jpg
106,166.5649350649351,103.81168831168827,73.05844155844159,104.85064935064929,192.5389610389611,249.2662337662337,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9378009/20050510/10401112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9378009/20050510/10401112_jpg/080.jpg
107,174.87662337662343,137.05844155844147,86.5649350649351,153.68181818181813,210.20129870129878,272.12337662337654,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9990192/20040914/10243812.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9990192/20040914/10243812_jpg/080.jpg
108,163.44805194805198,156.79870129870125,62.66883116883122,126.6688311688311,211.2402597402598,302.2532467532467,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9491365/20050622/10936912.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9491365/20050622/10936912_jpg/080.jpg
109,166.5649350649351,160.95454545454538,74.09740259740263,173.42207792207785,195.65584415584422,289.7857142857142,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9413071/20050531/10540512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9413071/20050531/10540512_jpg/080.jpg
110,171.7597402597403,116.27922077922074,66.82467532467535,109.00649350649343,188.3831168831169,258.61688311688306,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9613993/20040803/10093711.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9613993/20040803/10093711_jpg/080.jpg
111,165.52597402597408,121.47402597402589,57.474025974026006,114.20129870129864,198.77272727272734,284.590909090909,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9066770/20041004/10072512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9066770/20041004/10072512_jpg/080.jpg
112,172.79870129870133,128.7467532467532,62.66883116883122,117.31818181818176,197.73376623376632,291.8636363636363,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9409935/20050513/10764412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9409935/20050513/10764412_jpg/080.jpg
113,181.11038961038966,132.90259740259734,81.37012987012992,123.55194805194799,206.0454545454546,283.551948051948,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9113018/20050914/10581512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9113018/20050914/10581512_jpg/080.jpg
114,174.87662337662343,127.70779220779212,68.90259740259745,117.31818181818176,193.57792207792212,285.6298701298701,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9474571/20040519/10036423.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9474571/20040519/10036423_jpg/080.jpg
115,170.7207792207793,139.13636363636357,68.90259740259745,115.24025974025966,193.57792207792212,287.7077922077922,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9414083/20050825/10490212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9414083/20050825/10490212_jpg/080.jpg
116,155.1363636363637,125.62987012987008,70.98051948051952,136.01948051948045,208.12337662337669,273.1623376623376,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9368286/20050328/10751912.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9368286/20050328/10751912_jpg/080.jpg
117,143.70779220779227,127.70779220779212,46.04545454545459,120.43506493506487,195.65584415584422,269.0064935064935,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9908089/20060114/10803716.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9908089/20060114/10803716_jpg/080.jpg
118,144.7467532467533,148.48701298701292,48.12337662337666,150.564935064935,197.73376623376632,305.37012987012986,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9332345/20050614/10561212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9332345/20050614/10561212_jpg/080.jpg
119,152.0194805194806,115.24025974025966,48.12337662337666,100.69480519480516,182.14935064935068,299.1363636363636,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9356006/20050420/10380512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9356006/20050420/10380512_jpg/080.jpg
120,157.21428571428575,139.13636363636357,67.8636363636364,147.4480519480519,188.3831168831169,292.9025974025974,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9389580/20051024/10213812.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9389580/20051024/10213812_jpg/080.jpg
121,182.14935064935068,111.08441558441552,79.29220779220785,111.08441558441552,210.20129870129878,265.8896103896103,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9036287/20060124/10817312.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9036287/20060124/10817312_jpg/080.jpg
122,184.22727272727278,176.53896103896096,88.6428571428572,178.61688311688306,210.20129870129878,330.3051948051948,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9313330/20040412/10018309.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9313330/20040412/10018309_jpg/080.jpg
123,169.68181818181822,125.62987012987008,64.74675324675329,132.90259740259734,208.12337662337669,292.9025974025974,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9240925/20041029/10130412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9240925/20041029/10130412_jpg/080.jpg
124,155.1363636363637,157.83766233766227,64.74675324675329,155.75974025974023,194.61688311688314,297.05844155844153,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9660708/20050915/10581412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9660708/20050915/10581412_jpg/080.jpg
125,162.40909090909096,139.13636363636357,58.512987012987054,142.25324675324669,195.65584415584422,284.590909090909,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9375317/20040908/10696609.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9375317/20040908/10696609_jpg/080.jpg
126,138.51298701298705,117.31818181818176,40.85064935064938,133.94155844155836,180.07142857142864,264.8506493506493,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9030718/20050517/10765112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9030718/20050517/10765112_jpg/080.jpg
127,150.98051948051952,141.21428571428567,76.1753246753247,143.2922077922077,188.3831168831169,290.82467532467524,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9539141/20050805/10457612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9539141/20050805/10457612_jpg/080.jpg
128,177.99350649350654,117.31818181818176,91.75974025974031,137.05844155844147,224.7467532467533,274.2012987012987,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9700450/20040630/10079909.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9700450/20040630/10079909_jpg/080.jpg
129,173.8376623376624,143.2922077922077,67.8636363636364,142.25324675324669,212.27922077922082,309.525974025974,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9069761/20050324/10748409.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9069761/20050324/10748409_jpg/080.jpg
130,147.8636363636364,157.83766233766227,51.24025974025977,143.2922077922077,183.18831168831176,301.21428571428567,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9410941/20050419/10381712.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9410941/20050419/10381712_jpg/080.jpg
131,132.27922077922082,148.48701298701292,41.889610389610425,142.25324675324669,183.18831168831176,289.7857142857142,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9171766/20050615/10558212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9171766/20050615/10558212_jpg/080.jpg
132,149.9415584415585,138.09740259740255,62.66883116883122,168.2272727272727,188.3831168831169,296.01948051948045,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9039627/20051123/10634212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9039627/20051123/10634212_jpg/080.jpg
133,171.7597402597403,150.564935064935,85.52597402597408,142.25324675324669,210.20129870129878,290.82467532467524,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9760079/20041028/10282612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9760079/20041028/10282612_jpg/080.jpg
134,180.07142857142864,132.90259740259734,91.75974025974031,152.6428571428571,213.3181818181819,277.31818181818176,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9718992/20040608/10051609.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9718992/20040608/10051609_jpg/080.jpg
135,172.79870129870133,139.13636363636357,81.37012987012992,146.40909090909088,186.30519480519487,274.2012987012987,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9472785/20050211/10712212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9472785/20050211/10712212_jpg/080.jpg
136,165.52597402597408,109.00649350649343,68.90259740259745,110.0454545454545,192.5389610389611,296.01948051948045,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9143312/20050609/10549012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9143312/20050609/10549012_jpg/080.jpg
137,165.52597402597408,134.98051948051943,53.31818181818187,138.09740259740255,216.43506493506501,275.2402597402597,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9223980/20041104/10285712.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9223980/20041104/10285712_jpg/080.jpg
138,171.7597402597403,151.60389610389603,82.40909090909096,156.79870129870125,214.35714285714292,282.51298701298697,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9033937/20050121/10328012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9033937/20050121/10328012_jpg/080.jpg
139,161.37012987012994,122.51298701298697,48.12337662337666,122.51298701298697,203.96753246753255,274.2012987012987,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9212052/20050510/10402713.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9212052/20050510/10402713_jpg/080.jpg
140,166.5649350649351,139.13636363636357,69.94155844155847,139.13636363636357,214.35714285714292,289.7857142857142,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9162394/20051019/10209012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9162394/20051019/10209012_jpg/080.jpg
141,169.68181818181822,136.01948051948045,83.44805194805198,143.2922077922077,215.39610389610394,275.2402597402597,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9075745/20041119/10294612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9075745/20041119/10294612_jpg/080.jpg
142,168.6428571428572,144.33116883116878,53.31818181818187,134.98051948051943,177.99350649350654,284.590909090909,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9331465/20040426/10016809.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9331465/20040426/10016809_jpg/080.jpg
143,157.21428571428575,137.05844155844147,51.24025974025977,140.1753246753246,190.461038961039,285.6298701298701,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9368622/20041208/10310209.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9368622/20041208/10310209_jpg/080.jpg
144,156.17532467532473,123.55194805194799,54.35714285714289,161.99350649350646,214.35714285714292,272.12337662337654,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9189303/20050504/10397612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9189303/20050504/10397612_jpg/080.jpg
145,188.3831168831169,144.33116883116878,82.40909090909096,154.72077922077915,223.70779220779227,287.7077922077922,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9454360/20041116/10296112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9454360/20041116/10296112_jpg/080.jpg
146,180.07142857142864,155.75974025974023,88.6428571428572,163.03246753246748,210.20129870129878,275.2402597402597,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9878871/20040604/10048209.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9878871/20040604/10048209_jpg/080.jpg
147,142.6688311688312,125.62987012987008,56.435064935064986,126.6688311688311,172.79870129870133,263.8116883116883,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9454284/20060308/10880212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9454284/20060308/10880212_jpg/080.jpg
148,160.33116883116887,166.1493506493506,73.05844155844159,166.1493506493506,199.81168831168836,283.551948051948,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9005132/20050719/10427012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9005132/20050719/10427012_jpg/080.jpg
149,171.7597402597403,137.05844155844147,67.8636363636364,154.72077922077915,210.20129870129878,303.29220779220776,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9179589/20050401/10755329.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9179589/20050401/10755329_jpg/080.jpg
150,168.6428571428572,118.35714285714278,65.78571428571433,124.59090909090901,184.22727272727278,275.2402597402597,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9052335/20050110/10136414.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9052335/20050110/10136414_jpg/080.jpg
151,165.52597402597408,119.39610389610385,76.1753246753247,126.6688311688311,199.81168831168836,240.9545454545454,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9108461/20050127/10336912.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9108461/20050127/10336912_jpg/080.jpg
152,163.44805194805198,139.13636363636357,83.44805194805198,150.564935064935,194.61688311688314,266.9285714285714,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9326657/20051028/10939612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9326657/20051028/10939612_jpg/080.jpg
153,173.8376623376624,145.3701298701298,91.75974025974031,149.525974025974,207.08441558441567,263.8116883116883,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9564189/20040315/10010009.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9564189/20040315/10010009_jpg/080.jpg
154,167.60389610389618,166.1493506493506,76.1753246753247,163.03246753246748,191.50000000000003,307.4480519480519,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9269383/20051116/10785612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9269383/20051116/10785612_jpg/080.jpg
155,170.7207792207793,116.27922077922074,76.1753246753247,156.79870129870125,200.85064935064943,270.0454545454545,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9246518/20050331/10753012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9246518/20050331/10753012_jpg/080.jpg
156,159.29220779220785,150.564935064935,64.74675324675329,141.21428571428567,193.57792207792212,290.82467532467524,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9390064/20051109/10780612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9390064/20051109/10780612_jpg/080.jpg
157,166.5649350649351,152.6428571428571,58.512987012987054,150.564935064935,196.69480519480524,292.9025974025974,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9409032/20040312/10007205.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9409032/20040312/10007205_jpg/080.jpg
158,161.37012987012994,166.1493506493506,56.435064935064986,154.72077922077915,209.1623376623377,290.82467532467524,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9557454/20040715/10089605.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9557454/20040715/10089605_jpg/080.jpg
159,168.6428571428572,154.72077922077915,78.2532467532468,167.18831168831161,212.27922077922082,264.8506493506493,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9771973/20040921/10706812.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9771973/20040921/10706812_jpg/080.jpg
160,154.09740259740263,131.86363636363632,55.39610389610394,110.0454545454545,176.95454545454552,274.2012987012987,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9139557/20050202/10352112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9139557/20050202/10352112_jpg/080.jpg
161,172.79870129870133,159.91558441558436,76.1753246753247,157.83766233766227,219.55194805194813,286.66883116883116,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9080864/20050121/10328214.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9080864/20050121/10328214_jpg/080.jpg
162,163.44805194805198,144.33116883116878,87.60389610389615,148.48701298701292,201.88961038961045,267.96753246753246,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9768869/20050311/10733412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9768869/20050311/10733412_jpg/080.jpg
163,168.6428571428572,117.31818181818176,75.13636363636368,111.08441558441552,196.69480519480524,251.3441558441558,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9124024/20050308/10174012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9124024/20050308/10174012_jpg/080.jpg
164,147.8636363636364,123.55194805194799,49.162337662337706,117.31818181818176,181.11038961038966,257.57792207792204,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9101066/20051130/10616712.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9101066/20051130/10616712_jpg/080.jpg
165,145.78571428571436,130.82467532467524,55.39610389610394,127.70779220779212,176.95454545454552,260.69480519480516,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9269275/20060725/11250809.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9269275/20060725/11250809_jpg/080.jpg
166,158.25324675324683,140.1753246753246,75.13636363636368,95.49999999999994,176.95454545454552,301.21428571428567,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9343449/20040507/10032309.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9343449/20040507/10032309_jpg/080.jpg
167,154.09740259740263,128.7467532467532,73.05844155844159,149.525974025974,193.57792207792212,290.82467532467524,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9008561/20041028/10280115.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9008561/20041028/10280115_jpg/080.jpg
168,147.8636363636364,121.47402597402589,61.62987012987017,141.21428571428567,183.18831168831176,265.8896103896103,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9905024/20060411/11085812.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9905024/20060411/11085812_jpg/080.jpg
169,158.25324675324683,123.55194805194799,76.1753246753247,136.01948051948045,182.14935064935068,267.96753246753246,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9467278/20040428/10026409.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9467278/20040428/10026409_jpg/080.jpg
170,162.40909090909096,152.6428571428571,67.8636363636364,132.90259740259734,209.1623376623377,277.31818181818176,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9324400/20050310/10730512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9324400/20050310/10730512_jpg/080.jpg
171,166.5649350649351,136.01948051948045,86.5649350649351,154.72077922077915,199.81168831168836,266.9285714285714,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9036770/20041117/10141412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9036770/20041117/10141412_jpg/080.jpg
172,143.70779220779227,134.98051948051943,43.96753246753249,142.25324675324669,175.91558441558445,273.1623376623376,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9140600/20051201/10617314.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9140600/20051201/10617314_jpg/080.jpg
173,146.82467532467538,110.0454545454545,58.512987012987054,110.0454545454545,175.91558441558445,236.79870129870125,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9391984/20050531/10533230.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9391984/20050531/10533230_jpg/080.jpg
174,160.33116883116887,149.525974025974,62.66883116883122,154.72077922077915,200.85064935064943,299.1363636363636,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9202456/20041028/10132107.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9202456/20041028/10132107_jpg/080.jpg
175,163.44805194805198,113.16233766233762,50.201298701298725,121.47402597402589,194.61688311688314,274.2012987012987,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9211547/20050819/10484612.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9211547/20050819/10484612_jpg/080.jpg
176,163.44805194805198,120.43506493506487,68.90259740259745,118.35714285714278,190.461038961039,255.49999999999994,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9027189/20050601/10533512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9027189/20050601/10533512_jpg/080.jpg
177,194.61688311688314,122.51298701298697,105.26623376623382,123.55194805194799,235.1363636363637,266.9285714285714,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9090290/20041116/10140412.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9090290/20041116/10140412_jpg/080.jpg
178,159.29220779220785,149.525974025974,56.435064935064986,164.0714285714285,210.20129870129878,314.72077922077915,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9518267/20050118/10339212.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9518267/20050118/10339212_jpg/080.jpg
179,158.25324675324683,139.13636363636357,66.82467532467535,130.82467532467524,180.07142857142864,284.590909090909,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9421389/20040512/10033809.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9421389/20040512/10033809_jpg/080.jpg
180,160.33116883116887,154.72077922077915,73.05844155844159,154.72077922077915,199.81168831168836,266.9285714285714,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9460287/20050715/10421912.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9460287/20050715/10421912_jpg/080.jpg
181,149.9415584415585,149.525974025974,47.08441558441561,156.79870129870125,191.50000000000003,298.09740259740255,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9006723/20050113/10326806.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9006723/20050113/10326806_jpg/080.jpg
182,143.70779220779227,115.24025974025966,48.12337662337666,124.59090909090901,165.52597402597408,283.551948051948,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9078486/20060321/10899812.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9078486/20060321/10899812_jpg/080.jpg
183,159.29220779220785,136.01948051948045,63.70779220779224,165.11038961038957,213.3181818181819,283.551948051948,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9247140/20050322/10745012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9247140/20050322/10745012_jpg/080.jpg
184,169.68181818181822,120.43506493506487,74.09740259740263,125.62987012987008,214.35714285714292,294.98051948051943,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9206450/20041019/10274112.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9206450/20041019/10274112_jpg/080.jpg
185,169.68181818181822,112.12337662337654,79.29220779220785,144.33116883116878,212.27922077922082,254.46103896103892,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9215922/20050104/10318012.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9215922/20050104/10318012_jpg/080.jpg
186,175.91558441558445,142.25324675324669,88.6428571428572,133.94155844155836,217.47402597402603,294.98051948051943,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9071781/20041028/10131209.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9071781/20041028/10131209_jpg/080.jpg
187,157.21428571428575,153.68181818181813,55.39610389610394,131.86363636363632,180.07142857142864,296.01948051948045,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9202515/20050711/10418512.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.E.1/9202515/20050711/10418512_jpg/080.jpg
188,161.37012987012994,131.86363636363632,48.12337662337666,124.59090909090901,173.8376623376624,294.98051948051943,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9493245/20050202/10171312.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9493245/20050202/10171312_jpg/080.jpg
189,148.90259740259748,138.09740259740255,68.90259740259745,111.08441558441552,182.14935064935068,273.1623376623376,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9116534/20050211/10710409.tar.gz,/home/asy51/vstor/data/oai/image03/00m/0.C.2/9116534/20050211/10710409_jpg/080.jpg
